google_place_id,name,category,primary_type,primary_type_name,activities,activity_type,lat,lon,address,rating,rating_count,price_level,business_status,website,google_maps_url,all_types,found_via_category,found_via_cell
ChIJAYT6klRRCTERyvqx6ME85jk,Bong Bonlai,coffee,vegan_restaurant,Vegan Restaurant,coffee,coffee,11.550720199999999,104.9306182,"13A St 830 Phnom Penh, Phnom Penh 120101, Cambodia",4.6,237,,OPERATIONAL,https://ykarthouse.com/bongbonlai,https://maps.google.com/?cid=4172088908335676106&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,vegan_restaurant;coffee_shop;vegetarian_restaurant;cafe;food_store;store;restaurant;food;point_of_interest;establishment,coffee_shop,Chbar Ampov / east bank
ChIJhWqN6uVRCTERU9LMhc7Bb7c,"Toto by Chi Chi ~ coffee, matcha & treats (IFL) ☁️✨",coffee,cafe,Cafe,coffee,coffee,11.5669744,104.8940139,"St 122, Phnom Penh, Cambodia",4.7,119,,OPERATIONAL,,https://maps.google.com/?cid=13217996524107911763&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;food;point_of_interest;establishment,cafe,Toul Kork
ChIJoWGwKDpRCTERJfgfl_1Laaw,Khéma Restaurant - Pasteur,coffee,french_restaurant,French Restaurant,coffee,coffee,11.5594679,104.92491419999999,"Corner of Street 228 & Street 51 Phnom Penh, 163 Street 51, Phnom Penh 12211, Cambodia",4.5,1586,PRICE_LEVEL_EXPENSIVE,OPERATIONAL,https://khema.thalias.com.kh/,https://maps.google.com/?cid=12423544599612487717&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,french_restaurant;pastry_shop;liquor_store;dessert_shop;deli;cafe;confectionery;bakery;food_store;store;restaurant;food;point_of_interest;establishment,cafe,Daun Penh / Riverside
ChIJPRhOYgBRCTERAHqG_uNn1R4,The Denz,coffee,cafe,Cafe,coffee,coffee,11.542942499999999,104.91889139999999,"17 St 420, Penh 12351, Cambodia",4.9,54,,OPERATIONAL,,https://maps.google.com/?cid=2221796220102670848&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;coffee_shop;food_store;store;food;point_of_interest;establishment,coffee_shop,Mean Chey
ChIJH-w9XwBRCTERezOaCO8xwYg,BROWN Coffee | Mao Tse Toung,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.544175,104.913518,"Mao Tse Toung Blvd (245), Phnom Penh, Cambodia",4.6,179,,OPERATIONAL,,https://maps.google.com/?cid=9854212362374624123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Chamkarmon / BKK
ChIJb1E4ODRRCTERJ8aZBoIoUbg,Backyard Cafe,coffee,restaurant,Restaurant,coffee,coffee,11.5606736,104.9301259,"Street 240, House, 32E, Phnom Penh, Cambodia",4.5,1051,PRICE_LEVEL_MODERATE,OPERATIONAL,https://backyardeats.com/,https://maps.google.com/?cid=13281441315013903911&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,vegan_restaurant;health_food_store;catering_service;juice_shop;vegetarian_restaurant;food_delivery;dessert_shop;cafe;confectionery;food_store;store;health;service;restaurant;food;point_of_interest;establishment,cafe,Daun Penh / Riverside
ChIJOXBDEABRCTEROKn6TROdx4g,SEOLAH CAFE l BAR,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5520587,104.9379208,"Samdech Hun Sen St, Phnom Penh, Cambodia",4.7,92,,OPERATIONAL,,https://maps.google.com/?cid=9856019015761832248&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Chbar Ampov / east bank
ChIJIwAYHQdRCTERwDfdhYycoxk,"WAT CHOCOLATE Store & Cafe BKK1, Phnom Penh",coffee,food,Food,coffee,coffee,11.548871199999999,104.9259953,"64, street 360, BKK1 PHNOM-PENH, Phnom Penh 12302, Cambodia",4.6,163,,OPERATIONAL,http://www.watchocolate.com/,https://maps.google.com/?cid=1847492399507257280&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;tourist_attraction;chocolate_shop;candy_store;cafe;dessert_shop;confectionery;food_store;food;point_of_interest;store;establishment,coffee_shop,Diamond Island / south
ChIJCYAsEQJRCTERapLOhB_v3yg,La Melodie - Vinyl Cafe & Listening Bar,coffee,cafe,Cafe,coffee,coffee,11.5427467,104.92508529999999,"261AB Preah Trasak Paem St. (63), Phnom Penh, Cambodia",4.9,47,,OPERATIONAL,,https://maps.google.com/?cid=2945335599974748778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;food;point_of_interest;establishment,cafe,Diamond Island / south
ChIJn5sZTTdRCTER7Tka0eVrtRU,Enso Cafe,coffee,cafe,Cafe,coffee,coffee,11.559666,104.92796539999999,"50B Oknha Chhun St. (240), Phnom Penh 12207, Cambodia",4.5,751,PRICE_LEVEL_MODERATE,OPERATIONAL,http://enso-cafe.com/,https://maps.google.com/?cid=1564275080380955117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,cafe,Daun Penh / Riverside
